player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3
Douyin Koe #zypp,kr,20,9,11,0.45,6.8,5.0,5.7,2.5,0.56,Talon,0.57,4,3,2.82,Ekko,0.43,3,4,2.81,Kindred,0.5,1,1,1.75,0.1,0.85,0.05,0.0,0.0,JUNGLE,TOP,0.85,0.1,Ekko,169.4,7,4.1,8.0,3.6,6.9,0.6,133,Kindred,173.9,6.7,3.11,7.6,5.0,8.0,0.64,74,Viego,151.6,6.3,2.86,5.7,4.3,6.5,0.42,31,Talon,185.9,7.5,2.64,8.6,5.4,5.6,0.52,25,Xin Zhao,150.5,5.9,2.31,5.2,5.7,8.0,0.56,18,Graves,160.9,6.9,2.03,5.5,5.1,4.8,0.43,14,Varus,191,7.9,2.77,2.3,4.3,9.7,0.67,3,Ekko,26,Kindred,20,Graves,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Ekko,28.0,16.0,12.0,0.57,Kindred,22.0,15.0,7.0,0.68,Xin Zhao,8.0,3.0,5.0,0.38
Effort #4444,kr,20,10,10,0.5,1.0,5.3,13.3,2.7,0.63,Rakan,0.36,4,7,2.12,Braum,0.67,2,1,5.5,Nautilus,0.33,1,2,2.0,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rakan,26.9,1.1,3.02,1.2,4.7,13.0,0.6,70,Rell,24.9,0.9,2.92,1.7,6.3,16.6,0.53,58,Braum,22.2,0.9,3.36,0.9,4.6,14.5,0.6,42,Nautilus,25.6,1,2.56,1.7,5.4,12.0,0.42,38,Alistar,21.4,0.9,3.69,1.4,4.4,14.7,0.69,36,Bard,30.8,1.1,2.66,1.4,5.2,12.4,0.33,18,Renata Glasc,28,1.2,2.78,0.6,4.8,12.8,0.58,12,Alistar,58,Nautilus,33,Rakan,31,Braum,23,Leona,22,Thresh,22,Karma,21,Tahm Kench,21,Rell,19,Pyke,15,Gragas,13,Bard,12,Shen,11,Galio,11,Blitzcrank,10,Morgana,10,Rakan,6.0,2.0,4.0,0.33,Nautilus,1.0,1.0,0.0,1.0,Alistar,1.0,1.0,0.0,1.0
IJIJ #kr10,kr,20,8,12,0.4,7.1,6.1,6.6,2.25,0.53,Corki,0.0,0,5,1.96,Kalista,0.75,3,1,2.5,Draven,0.5,2,2,1.68,0.0,0.0,0.1,0.9,0.0,ADC,MID,0.9,0.1,Ashe,167.2,7.3,2.56,5.8,5.5,8.2,0.59,44,Corki,181.6,7.7,2.79,7.8,5.0,6.1,0.69,35,Caitlyn,201.6,8.1,2.35,6.2,5.3,6.2,0.59,34,Kalista,197.8,7.9,2.57,8.7,6.6,8.2,0.72,25,Xayah,205.9,8.1,2.69,5.8,4.6,6.6,0.52,25,Draven,179,7.7,2.31,6.2,5.2,5.8,0.63,24,Jinx,188.7,8,3.26,8.8,5.0,7.5,0.74,19,Caitlyn,16,Ashe,13,Zeri,12,Jhin,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Ashe,16.0,10.0,6.0,0.63,Kalista,10.0,7.0,3.0,0.7,Corki,10.0,3.0,7.0,0.3
기뮬히 #0721,kr,20,8,12,0.4,1.5,5.6,12.0,2.41,0.66,Rell,0.67,4,2,3.38,Leona,0.4,2,3,1.91,Rakan,0.0,0,3,2.7,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rell,23.3,0.9,2.83,1.6,5.6,14.2,0.52,103,Leona,23.8,0.9,2.38,1.3,6.2,13.4,0.62,79,Nautilus,23.3,0.9,2.71,1.5,5.5,13.5,0.67,52,Rakan,23.9,1,2.26,0.9,5.8,12.2,0.37,30,Alistar,20.3,0.9,2.7,1.1,4.7,11.7,0.52,27,Renata Glasc,22.1,0.9,4.47,2.0,3.8,15.0,0.7,10,Blitzcrank,22.6,0.9,2.2,1.8,5.7,10.7,0.22,9,Rell,62,Nautilus,59,Rakan,51,Leona,37,Alistar,28,Karma,24,Thresh,22,Senna,14,Braum,15,Renata Glasc,12,Ashe,11,Pyke,10,Lulu,10,Blitzcrank,10,,0,,0,Rell,2.0,0.0,2.0,0.0,Nami,1.0,0.0,1.0,0.0,Yuumi,1.0,0.0,1.0,0.0
곰팡호 #Chzzk,kr,20,14,6,0.7,3.6,4.8,6.7,2.15,0.36,Udyr,0.76,13,4,2.28,Jayce,1.0,1,0,1.5,Malphite,0.0,0,1,2.29,0.95,0.0,0.0,0.0,0.05,TOP,SUPPORT,0.95,0.05,Udyr,164.4,6.7,2.45,3.9,4.2,6.5,0.62,217,K'Sante,162.4,6.7,1.95,4.5,5.0,5.2,0.43,30,Corki,196.4,7.3,1.76,4.8,6.4,6.4,0.56,25,Gnar,161.9,7,1.53,3.6,5.6,5.0,0.38,16,Malphite,177.9,6.6,3.29,3.9,3.8,8.6,0.78,9,Blitzcrank,26.2,1,1.81,1.4,6.4,10.2,0.4,5,Tryndamere,183,7.6,1.08,3.0,6.0,3.5,0.25,4,Udyr,121,Gnar,38,Rumble,26,K'Sante,25,Renekton,20,Tryndamere,15,Kayle,13,Aatrox,10,,0,,0,,0,,0,,0,,0,,0,,0,Udyr,31.0,21.0,10.0,0.68,Braum,2.0,1.0,1.0,0.5,Malphite,2.0,1.0,1.0,0.5
Pure Imagination #sleep,kr,20,10,10,0.5,5.3,4.8,8.3,2.83,0.5,Jayce,0.5,3,3,3.21,Ambessa,0.67,2,1,2.0,Viego,0.5,1,1,3.5,0.75,0.15,0.1,0.0,0.0,TOP,JUNGLE,0.75,0.15,Gnar,179.8,7.5,2.39,4.7,3.9,4.7,0.6,95,Ambessa,180.2,7.2,2.31,5.1,4.3,4.8,0.58,72,Jax,172.6,7.2,2.57,5.4,3.7,4.1,0.62,47,K'Sante,162.6,6.9,3.1,4.1,3.4,6.5,0.64,42,Rumble,168.6,7,1.93,3.8,4.7,5.3,0.35,37,Viego,135.2,6.1,2.81,4.8,3.9,6.1,0.32,19,Aurora,160.4,6.9,2.74,4.6,3.6,5.2,0.57,14,Zoe,11,Gnar,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Jayce,6.0,3.0,3.0,0.5,Ambessa,4.0,3.0,1.0,0.75,Rumble,4.0,2.0,2.0,0.5
리산드라똥 #KR1,kr,20,7,13,0.35,3.4,5.3,7.7,2.09,0.52,Lissandra,0.35,7,13,2.08,,0.0,0,0,0.0,,0.0,0,0,0.0,0.15,0.0,0.75,0.0,0.1,MID,TOP,0.75,0.15,Lissandra,174.6,7,2.97,4.6,4.5,8.7,0.54,633,Yasuo,113,6.1,0.05,0.0,7.0,0.3,0.0,3,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0.0,0,Lissandra,217,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,Lissandra,73.0,34.0,39.0,0.47,Yasuo,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
L 5 22 9 #1811,kr,20,9,11,0.45,5.9,4.6,7.2,2.85,0.56,Vi,0.6,3,2,3.5,Corki,0.67,2,1,2.75,Nocturne,0.33,1,2,3.27,0.0,0.75,0.2,0.05,0.0,JUNGLE,MID,0.75,0.2,Vi,166,6.6,3.84,6.6,4.0,8.8,0.82,45,Graves,193.6,8.3,3.84,8.5,3.8,6.2,0.71,42,Kindred,160.5,6.4,3.08,8.2,4.9,6.8,0.5,28,Zyra,188.9,7.4,3.1,4.4,4.3,8.8,0.54,26,Nocturne,162,6.7,3.33,6.8,3.9,6.2,0.5,20,Elise,147.5,5.8,3.81,6.7,3.9,8.3,0.73,15,Hwei,174.6,7.5,3.19,4.7,3.9,7.6,0.57,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Nocturne,7.0,3.0,4.0,0.43,Vi,6.0,4.0,2.0,0.67,Corki,3.0,2.0,1.0,0.67
Lancer #KDF,kr,20,10,10,0.5,4.2,6.0,5.7,1.65,0.39,Jayce,0.25,2,6,1.28,Jax,0.6,3,2,1.96,Rumble,0.67,2,1,1.75,0.95,0.0,0.0,0.05,0.0,TOP,ADC,0.95,0.05,K'Sante,185,7.7,2.55,3.8,4.1,6.5,0.59,92,Gnar,196.1,8,2.02,4.4,4.6,4.8,0.52,73,Ambessa,187.6,7.7,2.15,4.9,4.4,4.6,0.52,69,Jax,184,7.3,1.76,4.2,4.8,4.2,0.56,62,Rumble,200.1,7.8,1.91,5.9,6.3,6.2,0.52,27,Aurora,177.4,7.7,2.02,4.9,4.6,4.4,0.67,21,Corki,198.3,8.2,2.29,5.6,5.0,5.8,0.62,21,Jayce,70,Camille,43,Gnar,41,Aatrox,40,K'Sante,38,Renekton,34,Jax,27,Sylas,21,Kennen,23,Yone,23,Rumble,23,Irelia,21,Lucian,17,Gwen,15,Graves,15,Akali,15,Rumble,8.0,5.0,3.0,0.63,Jax,8.0,4.0,4.0,0.5,Jayce,8.0,2.0,6.0,0.25
小毛mid #qwq,kr,20,10,10,0.5,5.2,4.3,6.8,2.79,0.56,Viego,0.38,3,5,2.3,Zyra,0.6,3,2,3.41,Graves,1.0,2,0,6.4,0.0,0.9,0.0,0.1,0.0,JUNGLE,ADC,0.9,0.1,Graves,200.8,8,3.16,9.3,5.0,6.6,0.59,132,Elise,155.8,6.2,3.28,8.6,4.9,7.4,0.62,127,Lee Sin,149.2,6.5,2.96,6.8,4.5,6.5,0.53,57,Viego,162.7,6.7,2.69,6.4,4.8,6.5,0.52,54,Nidalee,163.3,7.1,3.29,6.5,3.8,6.1,0.46,52,Kindred,167,6.7,2.35,7.7,6.2,6.9,0.42,24,Corki,220.2,8.5,2.13,5.9,5.5,5.9,0.43,14,Graves,15,Elise,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Zyra,3.0,1.0,2.0,0.33,Viego,2.0,0.0,2.0,0.0,Graves,1.0,1.0,0.0,1.0
カメックス #Ale,kr,20,8,12,0.4,4.7,5.6,6.8,2.05,0.45,Corki,0.6,3,2,2.15,Skarner,0.33,1,2,2.8,Maokai,0.0,0,2,1.8,0.85,0.15,0.0,0.0,0.0,TOP,JUNGLE,0.85,0.15,Jayce,198.1,8.4,2.17,7.0,5.4,4.7,0.64,80,Corki,199.7,8.2,1.8,6.6,6.2,4.5,0.46,39,Ambessa,177.6,7.3,2.01,5.8,5.1,4.5,0.52,29,Kennen,193.4,7.8,1.94,6.2,5.6,4.7,0.68,28,Aurora,195.6,7.3,2.55,5.9,4.6,5.9,0.37,27,K'Sante,194.5,7.4,1.94,4.0,4.8,5.3,0.42,24,Yone,227.7,8.7,1.77,5.4,5.2,3.8,0.6,20,Jayce,22,Kennen,12,Jax,12,Rumble,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Lee Sin,1.0,1.0,0.0,1.0,Maokai,1.0,0.0,1.0,0.0,Illaoi,1.0,0.0,1.0,0.0
튼튼짱짱만욱 #튼튼짱짱,kr,20,12,8,0.6,4.5,3.6,7.3,3.28,0.53,Hwei,0.56,10,8,3.28,Pyke,1.0,1,0,6.0,Ahri,1.0,1,0,2.0,0.0,0.0,0.75,0.2,0.05,MID,ADC,0.75,0.2,Hwei,204.4,7.8,4.34,5.9,3.4,8.7,0.59,424,Aurora,180.6,7.4,3.04,4.8,3.6,6.1,0.45,29,Ahri,203.7,8.3,7.33,5.2,1.7,7.5,0.53,19,Sylas,166.5,7,2.67,4.9,4.2,6.2,0.33,18,Yone,237.5,8.7,3.15,4.9,3.9,7.5,0.76,17,K'Sante,161.3,6.8,1.51,2.9,5.1,4.8,0.4,15,Akali,193.4,7.5,2.95,6.6,4.0,5.1,0.29,14,Hwei,94,Zed,53,Irelia,37,Lee Sin,32,Aatrox,31,Yasuo,30,Gangplank,27,Riven,27,Thresh,25,Yone,24,Viego,22,Akali,22,Ezreal,21,Jayce,21,Ahri,21,Camille,20,Hwei,38.0,20.0,18.0,0.53,Pyke,2.0,2.0,0.0,1.0,Nautilus,1.0,1.0,0.0,1.0
Denathor #KR2,kr,20,15,5,0.75,6.0,3.6,6.6,3.5,0.48,Jax,1.0,3,0,5.67,Aurora,0.67,2,1,5.86,Gnar,0.67,2,1,2.91,0.8,0.0,0.2,0.0,0.0,TOP,MID,0.8,0.2,Camille,174,7.1,3.25,6.7,3.7,5.5,0.6,68,Gnar,183.5,7.5,2.86,5.4,3.7,5.2,0.58,66,Aurora,186.6,7.3,3.66,6.5,3.4,6.0,0.58,57,Renekton,179.6,7.5,2.25,4.8,4.4,5.1,0.5,48,Gwen,197,8.5,3.23,6.3,3.3,4.2,0.78,27,K'Sante,191,7.2,2.81,3.7,3.5,6.2,0.48,25,Akali,160.4,6.9,2.72,7.1,4.2,4.2,0.6,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Camille,4.0,2.0,2.0,0.5,Jax,3.0,3.0,0.0,1.0,Aurora,3.0,2.0,1.0,0.67
carpe diem #zypp,kr,20,12,8,0.6,5.9,4.2,7.4,3.17,0.49,Rengar,0.65,11,6,3.5,Diana,1.0,1,0,2.88,Rek'Sai,0.0,0,1,1.0,0.05,0.95,0.0,0.0,0.0,JUNGLE,TOP,0.95,0.05,Rengar,181,7.6,3.14,5.6,3.8,6.4,0.53,1073,Amumu,144.5,6.5,2.07,3.4,4.7,6.3,0.38,24,Sylas,166.1,6.8,2.11,4.7,5.0,5.8,0.63,19,Sion,160.8,7.2,1.89,2.0,3.6,4.8,0.4,5,Viktor,106,6.8,0.32,0.3,4.8,1.3,0.25,4,Viego,121.5,7.9,5,0.5,0.5,2.0,0.5,2,Ivern,107.5,4.1,2,1.5,10.0,18.5,0.0,2,Rengar,159,Hecarim,24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Rengar,46.0,27.0,19.0,0.59,Diana,1.0,1.0,0.0,1.0,Kindred,1.0,0.0,1.0,0.0
C9 Thanatos #KR2,kr,20,11,9,0.55,5.2,3.5,5.3,3.0,0.46,Rumble,0.6,3,2,3.0,K'Sante,0.75,3,1,4.25,Gnar,0.67,2,1,7.0,0.9,0.0,0.1,0.0,0.0,TOP,MID,0.9,0.1,Gnar,213.1,8.5,3.05,5.5,3.3,4.7,0.6,55,Ambessa,192.9,7.8,3.12,5.0,3.2,5.0,0.58,53,Jax,192,8.2,2.81,4.3,2.8,3.7,0.63,46,K'Sante,195.1,8.2,3.39,3.7,2.7,5.5,0.64,42,Renekton,211.3,8.1,2.88,5.3,3.8,5.6,0.32,19,Jayce,200.8,8.7,2.77,6.3,4.1,4.9,0.67,18,Rumble,184.8,8.3,2.75,4.2,3.1,4.2,0.41,17,Aatrox,27,K'Sante,25,Jayce,25,Jax,22,Gnar,21,Renekton,20,Gwen,16,Gragas,12,Kennen,13,Camille,12,Malphite,11,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
5rr #rrr,kr,20,13,7,0.65,6.8,5.0,8.2,3.0,0.54,Caitlyn,0.6,3,2,2.52,Jinx,0.5,1,1,3.4,Corki,0.5,1,1,3.27,0.15,0.0,0.35,0.45,0.05,ADC,MID,0.45,0.35,Caitlyn,218.4,8.8,2.73,6.7,4.5,5.6,0.61,44,Kai'Sa,197.9,8.2,2.21,6.6,5.8,6.3,0.65,23,Aurora,193.8,7.7,4,7.8,3.6,6.6,0.53,17,Ambessa,169.9,8,3.59,6.7,3.1,4.3,0.69,16,Jhin,189.3,8.3,4.42,6.1,3.2,8.1,0.73,15,Sylas,150,7,3.44,7.7,4.0,6.1,0.62,13,Corki,242.7,8.3,3.05,9.0,5.7,8.4,0.54,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Nautilus,1.0,1.0,0.0,1.0,Galio,1.0,1.0,0.0,1.0,Yone,1.0,1.0,0.0,1.0
qaxu #KR1,kr,20,11,9,0.55,6.7,3.8,4.9,3.05,0.5,Kai'Sa,0.4,2,3,2.64,Kalista,1.0,2,0,7.0,Ezreal,1.0,2,0,5.0,0.05,0.0,0.0,0.95,0.0,ADC,TOP,0.95,0.05,Tristana,258.1,9.3,4.47,8.2,3.2,6.2,0.67,18,Corki,199.9,9.1,4.84,7.5,2.9,6.5,0.88,17,Kai'Sa,222.1,9.3,2.63,5.1,3.4,3.8,0.47,15,Jhin,246.5,9,6.11,9.7,3.2,9.7,0.73,11,Varus,225,9.3,5.07,7.5,2.7,6.4,0.73,11,Ashe,197.2,8.6,3.52,7.1,4.0,7.0,0.64,11,Jinx,231.6,9,3.59,7.8,4.1,7.0,0.78,9,Ezreal,18,Aphelios,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Kai'Sa,6.0,2.0,4.0,0.33,Viktor,4.0,2.0,2.0,0.5,Kalista,3.0,3.0,0.0,1.0
dd mm yyyy #00000,kr,20,13,7,0.65,6.3,4.1,7.0,3.24,0.56,Jinx,0.88,7,1,4.29,Ezreal,0.75,3,1,2.07,Ashe,0.67,2,1,5.78,0.0,0.0,0.0,0.95,0.05,ADC,SUPPORT,0.95,0.05,Kai'Sa,213,8.8,3.79,7.0,3.6,6.7,0.64,53,Caitlyn,215.7,8.5,2.46,5.6,4.8,6.2,0.47,36,Ezreal,210,8.5,3.12,5.9,3.9,6.3,0.66,35,Jhin,214.8,8.3,3.34,6.2,4.0,7.0,0.49,35,Corki,197.1,8.3,2.91,7.6,4.6,5.9,0.68,28,Ashe,200,8.2,2.07,4.8,5.5,6.6,0.43,28,Jinx,182,8.9,5.56,6.2,2.3,6.6,0.88,17,Kai'Sa,44,Ezreal,27,Varus,22,Zeri,20,Aphelios,19,Jhin,19,Lucian,18,Xayah,17,Draven,15,Caitlyn,15,Jinx,13,Kalista,12,Samira,11,Ashe,11,Lee Sin,10,,0,Jinx,7.0,6.0,1.0,0.86,Ezreal,4.0,3.0,1.0,0.75,Ashe,2.0,2.0,0.0,1.0
xxgg #zypp,kr,20,14,5,0.74,6.8,4.3,7.9,3.42,0.57,Corki,0.75,3,1,3.59,Viktor,0.75,3,1,3.53,K'Sante,1.0,2,0,5.17,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Yone,213.4,8.7,2.1,5.3,5.0,5.3,0.51,68,Hwei,184.6,7.7,2.67,5.4,4.8,7.4,0.49,59,Aurora,195.8,7.7,2.97,6.0,4.4,7.0,0.61,46,Sylas,164.9,7,2.93,7.4,5.2,7.8,0.59,39,Akali,182.6,7.4,3.5,9.3,4.0,4.6,0.64,36,Corki,205,8.5,2.35,7.0,5.6,6.1,0.53,36,Jayce,210.4,8.2,1.81,6.0,6.5,5.7,0.45,31,Yone,14,Smolder,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Viktor,17.0,12.0,5.0,0.71,Corki,17.0,9.0,8.0,0.53,Akali,13.0,5.0,8.0,0.38
latuifipai #KR1,kr,20,9,11,0.45,3.4,5.6,7.7,1.98,0.47,Rumble,0.6,3,2,2.45,Jax,0.33,1,2,1.67,Jayce,0.5,1,1,1.82,0.75,0.0,0.15,0.0,0.1,TOP,MID,0.75,0.15,Kennen,168.1,7.4,3.16,4.9,3.2,5.4,0.65,17,K'Sante,154.5,6.3,2.23,3.9,4.4,5.9,0.56,16,Poppy,119.5,5.1,3.98,3.4,3.1,9.1,0.79,14,Rumble,185.6,6.9,3.17,5.0,4.7,10.0,0.82,11,Jax,157.5,6.8,3.09,4.5,3.2,5.3,0.73,11,Maokai,78.7,3.3,2.07,1.6,4.7,8.1,0.67,9,Gnar,169.8,7.3,1.81,2.6,4.6,5.8,0.63,8,Jayce,11,Gangplank,10,Rumble,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Rumble,3.0,2.0,1.0,0.67,Ambessa,2.0,1.0,1.0,0.5,Jayce,2.0,1.0,1.0,0.5
Firelights #윤용호,kr,20,11,9,0.55,4.1,5.2,5.7,1.88,0.41,Jayce,0.71,5,2,2.71,Renekton,1.0,2,0,4.5,Varus,0.5,1,1,0.75,0.75,0.05,0.1,0.05,0.05,TOP,MID,0.75,0.1,Ambessa,186.5,7.5,2.21,5.6,4.5,4.4,0.65,51,Pyke,27.6,1.1,2.5,5.6,6.3,10.2,0.56,45,Varus,195.6,7.5,2.31,7.5,5.9,6.2,0.74,19,Ryze,212.5,8.9,2.11,4.7,4.2,4.2,0.54,13,Blitzcrank,23.1,1,2.97,1.7,5.1,13.4,0.67,12,Jayce,203.2,7.8,2.13,5.1,6.0,7.7,0.67,9,Nautilus,23.3,1,2.56,1.4,5.1,11.8,0.75,8,Gragas,71,Rumble,17,Jayce,16,Camille,12,Sylas,12,Renekton,11,Akali,11,Kennen,11,Jax,10,Aatrox,10,,0,,0,,0,,0,,0,,0,Jayce,8.0,5.0,3.0,0.63,Renekton,2.0,2.0,0.0,1.0,Varus,2.0,1.0,1.0,0.5
꿀잼사과잼 #KR1,kr,20,9,11,0.45,3.6,4.6,4.2,1.7,0.34,Dr. Mundo,0.45,9,11,1.71,,0.0,0,0,0.0,,0.0,0,0,0.0,0.9,0.0,0.05,0.05,0.0,TOP,MID,0.9,0.05,Dr. Mundo,195.9,8.1,2.2,3.4,3.8,4.8,0.56,243,K'Sante,156,5.9,1.71,3.5,7.0,8.5,1.0,2,Braum,16.5,0.7,2.1,1.0,5.0,9.5,1.0,2,Jhin,152,7.5,1.89,2.5,4.5,6.0,0.5,2,Leona,27.5,0.9,1.8,1.0,7.5,12.5,0.5,2,Alistar,33,0.9,4.6,3.0,5.0,20.0,1.0,1,Gnar,161,7.8,0.57,1.0,7.0,3.0,0.0,1,Dr. Mundo,250,Gnar,55,Jhin,28,Orianna,17,K'Sante,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Dr. Mundo,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Call of Silence #Erha,kr,20,12,8,0.6,2.6,4.9,13.6,3.31,0.61,Leona,0.2,1,4,1.91,Neeko,1.0,2,0,7.6,Seraphine,1.0,2,0,5.63,0.05,0.0,0.05,0.0,0.9,SUPPORT,MID,0.9,0.05,Pyke,33.9,1.3,3.01,4.8,4.8,9.8,0.52,88,Nautilus,26.9,1.1,2.88,1.6,4.5,11.4,0.45,71,Rell,25.5,1,3.84,1.5,4.4,15.4,0.57,69,Rakan,26.3,1.1,4.49,1.3,3.1,12.8,0.51,63,Bard,26.1,1,5.6,1.8,2.9,14.6,0.62,47,Alistar,25.5,1,3.57,1.4,4.0,13.1,0.58,45,Leona,27.4,1.1,2.48,1.5,4.8,10.5,0.35,31,Nautilus,20,Pyke,17,Rell,16,Rakan,14,Alistar,13,Leona,12,Bard,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,Leona,7.0,3.0,4.0,0.43,Neeko,4.0,4.0,0.0,1.0,Seraphine,3.0,3.0,0.0,1.0
WE GO #이나경,kr,20,11,9,0.55,5.2,4.2,4.9,2.4,0.48,Varus,0.5,3,3,1.96,Kalista,0.75,3,1,3.17,Lucian,1.0,2,0,3.67,0.0,0.0,0.0,1.0,0.0,ADC,MID,1.0,0.0,Jhin,190,7.9,3.55,6.6,3.6,6.1,0.53,131,Varus,198.5,8,3.07,6.1,4.0,6.1,0.58,100,Jinx,212.1,8.5,2.94,6.6,4.4,6.4,0.49,87,Kai'Sa,216.1,8.5,3.14,7.5,4.2,5.7,0.44,81,Ashe,203.1,8.3,2.9,5.1,4.2,7.0,0.55,67,Ezreal,213.4,8.2,3.69,6.0,3.5,7.0,0.63,65,Kalista,190.3,8.1,2.65,6.8,4.3,4.7,0.62,45,Kai'Sa,101,Ezreal,75,Aphelios,72,Zeri,59,Jinx,47,Varus,38,Jhin,30,Lucian,24,Miss Fortune,26,Ashe,25,Caitlyn,20,Xayah,19,Samira,16,Smolder,16,Nilah,11,Katarina,11,Varus,15.0,6.0,9.0,0.4,Kalista,12.0,8.0,4.0,0.67,Miss Fortune,9.0,3.0,6.0,0.33
극도쾌락 #KR1,kr,20,12,7,0.63,1.2,4.7,16.2,3.7,0.67,Rell,0.75,9,3,4.81,Blitzcrank,1.0,2,0,1.92,Nautilus,0.5,1,1,5.0,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rell,25.9,1.1,3.64,1.8,4.6,15.1,0.56,112,Poppy,23.7,0.9,2.43,2.8,5.4,10.4,0.59,59,Pyke,32.4,1.4,2.7,5.7,5.7,9.6,0.65,43,Nautilus,24.9,1.1,2.56,2.3,5.4,11.6,0.5,16,Alistar,23,0.9,3.47,1.9,4.8,14.6,0.54,13,Braum,21.9,0.9,5.21,1.8,3.6,17.1,0.38,8,Leona,29.8,1.3,1.96,1.5,5.8,9.8,0.25,8,Pyke,37,Rell,23,Nautilus,16,Alistar,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Rell,3.0,2.0,1.0,0.67,Blitzcrank,1.0,1.0,0.0,1.0,Karma,1.0,0.0,1.0,0.0
