player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16
Frozen Moon #Fatk3,vn,20,8,12,0.4,4.2,5.7,6.7,1.91,0.49,Irelia,0.75,3,1,2.36,Yuumi,0.5,2,2,2.87,Sylas,0.5,1,1,2.0,0.35,0.05,0.0,0.05,0.55,SUPPORT,TOP,0.55,0.35,Irelia,223.8,9,2,8.3,6.3,4.3,0.58,430,Akali,159.8,6.7,2.44,7.8,5.2,4.8,0.56,25,Pyke,32.6,1.2,1.75,4.9,8.7,10.4,0.43,23,Galio,140.1,5.6,2.73,4.7,5.9,11.5,0.48,21,Sylas,125.4,5.3,2.16,7.7,6.6,6.5,0.45,20,Ryze,229.3,8.6,3.37,5.8,4.1,8.1,0.65,17,Ahri,198,6.9,3.1,8.4,6.0,10.2,0.53,15,Yuumi,4.0,2.0,2.0,0.5,Sylas,2.0,1.0,1.0,0.5,Blitzcrank,1.0,0.0,1.0,0.0,Irelia,86,Lulu,55,Nami,52,Jinx,34,Sona,32,Yuumi,25,Ashe,24,Senna,24,Soraka,26,Kai'Sa,25,Seraphine,20,Caitlyn,17,Janna,17,Morgana,16,Sivir,16,Lux,15
Bo1 #0101,vn,20,10,10,0.5,3.3,6.0,7.4,1.78,0.43,Rakan,0.5,2,2,2.89,Renekton,0.33,1,2,0.9,Pyke,1.0,2,0,3.0,0.3,0.0,0.05,0.1,0.55,SUPPORT,TOP,0.55,0.3,Rakan,30.8,1.2,3.87,1.0,4.1,15.0,0.76,21,Camille,179.6,6.6,2.38,6.7,6.4,8.5,0.73,15,Karma,28.7,1.2,2.9,2.7,5.7,13.9,0.73,15,Renekton,172.9,7.4,2.31,5.4,4.1,4.0,0.53,15,Kai'Sa,191.2,8,4.61,8.4,3.4,7.2,0.69,13,Jayce,195,7.4,2.45,7.2,6.0,7.5,0.8,10,Kha'Zix,171.7,6.5,2.89,6.1,4.0,5.4,0.57,7,Pyke,2.0,2.0,0.0,1.0,Jayce,1.0,1.0,0.0,1.0,Karma,1.0,1.0,0.0,1.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
babyzhengdao #48423,vn,20,11,9,0.55,4.8,4.3,7.9,2.95,0.49,Galio,0.5,3,3,3.22,Yasuo,0.2,1,4,1.56,Jhin,1.0,2,0,5.6,0.1,0.05,0.7,0.15,0.0,MID,ADC,0.7,0.15,Yasuo,182.8,7.9,2.15,4.0,4.7,6.1,0.54,65,Galio,146.8,6,3.81,4.5,4.1,11.2,0.71,45,Viktor,192.3,7.2,3.08,6.4,4.8,8.3,0.63,30,Gwen,185.1,7.4,2.67,6.8,4.8,5.9,0.58,26,Yone,186.8,8.2,2.44,4.8,4.6,6.3,0.56,16,Kai'Sa,191.4,7.7,3.16,6.9,4.1,6.1,0.67,9,Ezreal,217.1,8,2.68,7.9,5.9,7.9,0.63,8,Galio,5.0,2.0,3.0,0.4,Yone,1.0,1.0,0.0,1.0,Gwen,1.0,1.0,0.0,1.0,Kai'Sa,23,Yasuo,18,Jax,11,Camille,11,Gragas,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
estella #111,vn,20,11,9,0.55,5.3,4.2,6.7,2.86,0.48,Bel'Veth,0.75,6,2,3.5,Viktor,0.5,1,1,2.91,Corki,0.5,1,1,1.6,0.2,0.05,0.5,0.2,0.05,MID,TOP,0.5,0.2,Katarina,169.8,6.8,2.64,10.9,6.3,5.8,0.59,161,LeBlanc,165.7,6.7,3.97,8.8,4.1,7.5,0.61,71,Vex,181.4,7.1,2.86,9.2,5.7,7.0,0.58,67,Hwei,191.9,7.7,2.56,5.4,5.2,8.0,0.52,62,Xerath,207.5,7.9,4.57,7.8,3.3,7.3,0.55,53,Bel'Veth,179.8,7.5,3.05,6.6,3.9,5.5,0.52,52,Viego,171.3,6.8,2.49,6.2,4.9,5.9,0.43,44,Bel'Veth,2.0,2.0,0.0,1.0,Kai'Sa,2.0,0.0,2.0,0.0,Braum,1.0,1.0,0.0,1.0,Katarina,34,Xerath,27,Kai'Sa,17,Graves,16,Sylas,14,Hwei,14,LeBlanc,13,Aatrox,12,Lee Sin,12,Zeri,11,Viego,10,Vex,10,Jhin,10,,0,,0,,0
xa thu tien phog #1503,vn,20,12,8,0.6,6.2,3.2,5.4,3.63,0.52,Varus,0.75,6,2,4.31,Jinx,0.71,5,2,4.38,Kai'Sa,0.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0,ADC,MID,1.0,0.0,Jhin,181.9,7.6,4.18,6.8,3.5,7.8,0.71,38,Jinx,199.1,8.4,3.13,5.8,3.6,5.4,0.68,37,Kai'Sa,197.8,8.3,2.8,7.2,4.1,4.3,0.48,23,Varus,206.4,8.1,4.43,7.7,3.1,6.1,0.61,18,Ezreal,186.8,8,2.91,6.7,4.1,5.3,0.5,18,Smolder,196.5,8.5,2.92,4.7,3.5,5.4,0.6,15,Ashe,205.7,7.2,2.74,7.2,6.2,9.8,0.54,13,Miss Fortune,1.0,1.0,0.0,1.0,Smolder,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Kai'Sa,40,Tristana,24,Ezreal,24,Zeri,23,Lucian,18,Jinx,17,Xayah,16,Vayne,15,Varus,15,Jhin,15,Sylas,12,Kalista,12,Ahri,12,Caitlyn,11,Ashe,11,Riven,10
dau long #hjn1,vn,20,13,7,0.65,5.8,4.5,5.9,2.6,0.45,Ezreal,0.8,4,1,2.95,Kai'Sa,0.67,2,1,2.1,Kog'Maw,1.0,2,0,1.7,0.0,0.0,0.1,0.85,0.05,ADC,MID,0.85,0.1,Ezreal,221,8.1,2.95,6.4,4.4,6.6,0.55,92,Kai'Sa,233.7,8.6,2.99,8.6,4.9,6.0,0.63,57,Jinx,218.1,8.4,3.13,7.4,4.5,6.6,0.69,54,Caitlyn,224.1,8.5,2.84,7.2,4.3,5.0,0.5,40,Ashe,208.5,8.3,3.32,5.4,3.9,7.7,0.7,37,Zeri,234,8.9,2.43,5.9,5.0,6.3,0.38,32,Graves,196.4,7.7,2.63,8.6,5.3,5.3,0.39,28,Ezreal,3.0,3.0,0.0,1.0,Kog'Maw,1.0,1.0,0.0,1.0,Ashe,1.0,1.0,0.0,1.0,Kai'Sa,46,Ezreal,41,Lee Sin,32,Qiyana,27,Graves,27,Jinx,21,Zeri,20,Zed,18,Caitlyn,19,Lucian,14,Xayah,14,Tristana,14,Sylas,12,Irelia,12,Jayce,11,Yasuo,10
lovely lade #1mcbk,vn,20,15,5,0.75,8.1,3.6,6.6,4.08,0.53,Kai'Sa,0.75,3,1,4.0,Ezreal,1.0,2,0,4.67,Aphelios,1.0,2,0,3.86,0.05,0.0,0.1,0.85,0.0,ADC,MID,0.85,0.1,Kai'Sa,237.8,9.1,3.36,7.7,4.2,6.5,0.63,40,Aphelios,214.7,8.8,3.65,9.0,3.8,4.8,0.85,33,Ezreal,212.8,8.1,3.48,6.8,4.0,7.0,0.57,21,Varus,209.8,8.2,3.14,5.9,4.1,6.9,0.43,14,Milio,20.6,0.8,3.89,0.8,4.2,15.3,0.62,13,Jhin,209.1,8.7,5.06,8.2,2.8,6.2,0.5,12,Corki,225.4,8.8,3.54,6.2,3.9,7.6,0.7,10,Kai'Sa,2.0,1.0,1.0,0.5,Corki,1.0,1.0,0.0,1.0,Galio,1.0,1.0,0.0,1.0,Lulu,34,Lee Sin,34,Nami,30,Yasuo,26,Yuumi,19,Kai'Sa,18,Ezreal,16,Graves,13,Miss Fortune,14,Lucian,14,Lux,13,Teemo,13,Riven,12,Jarvan IV,11,Master Yi,11,Zed,10
Một Mình Vui Lắm #HHL,vn,20,11,9,0.55,2.4,4.8,10.7,2.73,0.48,Maokai,0.8,4,1,3.12,Lulu,0.67,2,1,3.63,Alistar,0.5,1,1,4.71,0.1,0.05,0.0,0.0,0.85,SUPPORT,TOP,0.85,0.1,Lulu,24.5,1,3.47,1.7,4.6,14.3,0.63,38,Yone,222.8,9.1,2.93,7.3,4.3,5.2,0.63,16,Fiora,198.7,8.5,2.11,6.1,4.4,3.1,0.79,14,Aatrox,166.1,8,1.69,4.1,4.4,3.4,0.64,14,Soraka,26.7,1.1,3.07,1.3,5.4,15.3,0.6,10,Riven,224.6,8.1,2.36,7.3,6.1,7.1,0.78,9,Ezreal,173.9,8.2,2.72,6.9,4.3,4.9,0.67,9,Lulu,2.0,1.0,1.0,0.5,Soraka,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Yuumi,30,Seraphine,25,Morgana,20,Soraka,18,Zyra,16,Taliyah,16,Lulu,15,Lee Sin,12,Miss Fortune,12,Lux,11,Viego,11,Teemo,11,Nami,10,,0,,0,,0
duck soo stupid #2105,vn,20,6,13,0.32,6.7,5.6,7.7,2.57,0.58,Graves,0.29,2,5,3.18,Lee Sin,0.33,2,4,2.92,Jarvan IV,0.0,0,2,2.14,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Lee Sin,159.7,6.5,3.74,7.8,4.3,8.3,0.55,105,Graves,199.2,7.9,3.6,9.6,4.4,6.3,0.61,98,Jarvan IV,162.5,6.4,4.42,5.6,4.3,13.3,0.6,65,Fiora,197.1,7.7,2.08,5.0,4.7,4.7,0.63,38,Kha'Zix,181.2,7.1,3.28,8.4,4.3,5.8,0.52,23,Wukong,159.6,6.8,1.93,4.9,4.8,4.3,0.48,21,Alistar,14.5,0.6,3.53,1.5,4.3,13.7,0.6,10,Lee Sin,4.0,1.0,3.0,0.25,Graves,3.0,1.0,2.0,0.33,Fiora,1.0,1.0,0.0,1.0,Lee Sin,100,Graves,31,Nidalee,29,Irelia,23,Ezreal,23,Jayce,23,Jarvan IV,23,Kai'Sa,18,Jinx,21,Lucian,20,Thresh,19,Fiora,19,Zed,16,Yasuo,16,Vayne,15,Gragas,11
ZEN SCP #2005,vn,20,13,7,0.65,10.7,5.2,8.6,3.71,0.61,Lee Sin,0.71,5,2,4.59,Viego,0.83,5,1,6.33,Sylas,0.5,1,1,2.15,0.05,0.7,0.15,0.0,0.1,JUNGLE,MID,0.7,0.15,Viego,165,6.4,3.72,9.0,4.7,8.5,0.68,128,Lee Sin,165.7,6,3.89,9.7,4.8,8.9,0.55,112,Zyra,180.8,6.9,3.48,5.6,4.3,9.5,0.52,46,Xin Zhao,157.6,6.4,3.92,7.3,3.9,8.1,0.68,44,Pyke,32.1,1.2,2.55,6.7,7.1,11.6,0.53,40,Graves,187.9,6.8,2.89,8.7,5.6,7.5,0.57,28,Kayn,187.1,6.8,4.21,9.3,4.1,8.0,0.75,20,Lee Sin,14.0,9.0,5.0,0.64,Viego,12.0,9.0,3.0,0.75,Kayn,10.0,8.0,2.0,0.8,Lee Sin,182,Sylas,92,Pyke,75,Viego,49,Yasuo,45,Kayn,40,Yone,35,Talon,35,Xin Zhao,29,Zed,25,Wukong,20,Pantheon,20,Master Yi,17,Kha'Zix,13,Ekko,11,Lucian,11
whatiscute #我想你,vn,20,8,12,0.4,7.9,6.1,6.1,2.3,0.49,Akali,0.4,6,9,2.46,Yone,0.5,1,1,2.75,Nautilus,1.0,1,0,3.83,0.2,0.0,0.7,0.0,0.1,MID,TOP,0.7,0.2,Akali,183,7.1,2.73,8.4,4.9,5.1,0.58,325,Sylas,148.3,5.8,1.82,6.4,7.1,6.4,0.64,14,Lee Sin,155.8,6,2.85,5.4,4.5,7.5,0.54,13,Aatrox,177.1,6.9,1.7,4.8,5.7,4.8,0.38,13,Renekton,188.3,7.9,2.5,5.6,4.5,5.7,0.5,12,Irelia,241.3,7.8,1.16,6.0,11.0,6.7,0.43,7,Viego,201.3,6.3,2.54,5.8,5.8,9.0,0.5,6,,,,,,,,,,,,,,,,Akali,87,Lee Sin,34,Graves,29,Ezreal,23,Sylas,22,Kai'Sa,18,Jayce,18,Camille,18,Nidalee,17,Lucian,17,Ekko,16,Yasuo,16,Irelia,15,Morgana,15,Renekton,13,Taliyah,12
Truong #VN3,vn,20,11,9,0.55,5.4,4.8,4.9,2.15,0.41,Kennen,0.58,7,5,2.43,Graves,0.67,2,1,2.25,Jax,0.5,1,1,1.6,0.55,0.25,0.15,0.0,0.05,TOP,JUNGLE,0.55,0.25,Kennen,175.8,6.6,2.5,7.7,5.7,6.6,0.66,154,Jax,151.8,6.3,1.72,5.0,5.5,4.5,0.45,53,Jayce,184.6,7.2,2.45,6.7,5.3,6.2,0.71,14,Gwen,178.5,7,1.79,5.7,5.9,4.9,0.77,13,Mordekaiser,121.9,5.4,1.66,4.3,5.9,5.5,0.55,11,Renata Glasc,20.3,1,3.42,0.4,3.3,10.9,0.5,10,Gnar,181.6,6.4,2.06,4.9,5.8,7.0,0.44,9,Kennen,2.0,0.0,2.0,0.0,Kindred,1.0,1.0,0.0,1.0,Graves,1.0,1.0,0.0,1.0,Vladimir,78,Kennen,65,Riven,43,Nami,37,Mordekaiser,37,Lee Sin,32,Sett,31,Jayce,27,Camille,27,Thresh,26,Akali,25,Renekton,24,Gwen,20,Jax,19,Master Yi,18,Ornn,15
고블린 #dt1,vn,20,10,10,0.5,4.3,3.2,9.0,4.16,0.54,Syndra,0.67,2,1,4.07,Galio,0.33,1,2,6.67,Ahri,0.5,1,1,4.0,0.05,0.0,0.55,0.0,0.4,MID,SUPPORT,0.55,0.4,Syndra,211.6,8,6.34,9.2,2.8,8.8,0.84,38,Graves,223.2,8.3,4.31,11.4,4.2,6.7,0.75,16,Zoe,154.5,6.5,8.14,11.0,2.3,8.0,0.73,15,Lee Sin,161.9,6.6,3.49,8.9,4.7,7.6,0.67,15,Karma,43.7,1.7,5.84,4.0,3.2,14.5,0.75,12,Lulu,19.3,0.8,5.87,3.8,3.2,14.8,0.67,12,Orianna,203.7,7.9,5.12,6.4,3.1,9.5,0.73,11,Galio,2.0,0.0,2.0,0.0,Syndra,1.0,1.0,0.0,1.0,Yuumi,1.0,1.0,0.0,1.0,Lee Sin,13,Kai'Sa,13,Nami,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
FanboiHieuThuHai #HTH,vn,20,9,11,0.45,6.6,4.8,9.0,3.25,0.59,Viego,0.25,1,3,2.17,Maokai,0.33,1,2,2.33,Xin Zhao,0.5,1,1,5.25,0.15,0.8,0.0,0.0,0.05,JUNGLE,TOP,0.8,0.15,Graves,198.7,7.7,4.71,10.1,3.6,6.9,0.65,108,Viego,161.5,6.5,4.47,8.7,3.6,7.3,0.61,92,Wukong,165.8,6.6,3.01,6.5,3.9,5.4,0.56,45,Xin Zhao,154,6.2,4.07,6.8,3.8,8.6,0.64,36,Kha'Zix,174.3,6.8,4.43,11.6,4.2,7.0,0.7,30,Ornn,168.1,7.1,3.64,3.0,2.7,6.9,0.57,28,Vi,145.9,5.6,3.91,5.9,4.2,10.7,0.52,21,Taliyah,1.0,1.0,0.0,1.0,Pantheon,1.0,1.0,0.0,1.0,Hecarim,1.0,0.0,1.0,0.0,Yasuo,20,Graves,14,Viego,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
huyly #hkiet,vn,20,14,6,0.7,5.4,4.7,9.8,3.23,0.52,Thresh,1.0,4,0,4.47,Lee Sin,0.5,2,2,3.2,Nidalee,1.0,3,0,37.0,0.0,0.6,0.05,0.1,0.25,JUNGLE,SUPPORT,0.6,0.25,Nidalee,161.1,7,5.3,7.6,3.2,9.4,0.77,43,Graves,193.6,8.4,3.86,7.1,3.8,7.4,0.69,29,Lee Sin,164.8,6.3,3.46,7.8,5.1,10.0,0.55,29,Viego,170.8,6.9,3.23,7.5,4.7,7.6,0.61,18,Thresh,26,1.1,4.61,1.6,3.9,16.3,1.0,8,Yone,191.3,8.5,3.04,5.4,3.4,4.9,0.75,8,Ezreal,236.3,8.1,3.37,10.1,5.9,9.6,0.57,7,,,,,,,,,,,,,,,,Lee Sin,26,Rengar,22,Nidalee,16,Sylas,15,Ezreal,13,Jayce,13,Kha'Zix,10,Darius,10,,0,,0,,0,,0,,0,,0,,0,,0
sadvibes đà nẵng #2703,vn,20,10,10,0.5,1.2,5.5,13.4,2.65,0.58,Rakan,0.5,10,10,2.67,,0.0,0,0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,SUPPORT,MID,1.0,0.0,Rakan,32.6,1.3,3.15,1.4,5.4,15.5,0.6,328,Kai'Sa,210.5,7.9,2.25,6.7,5.9,6.6,0.5,26,Ashe,235,8,3.33,7.8,4.8,8.1,0.43,14,Ezreal,196.1,8.2,2.47,6.5,4.5,4.7,0.38,13,Aphelios,168.8,7.6,1.14,3.7,6.3,3.6,0.33,9,Pyke,32.1,1.3,1.69,3.4,6.1,6.9,0.33,9,Sylas,175.1,6.3,1.12,5.3,9.4,5.3,0.0,7,Rakan,30.0,18.0,12.0,0.6,Yuumi,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,Rakan,103,Lee Sin,32,Yasuo,16,Nocturne,14,Kai'Sa,13,Yuumi,11,Graves,11,,0,,0,,0,,0,,0,,0,,0,,0,,0
Emery #0101,vn,20,11,9,0.55,5.3,3.6,5.2,2.92,0.41,Ambessa,0.4,2,3,1.64,Smolder,0.75,3,1,4.5,Sylas,0.67,2,1,5.8,0.55,0.0,0.3,0.1,0.05,TOP,MID,0.55,0.3,Twisted Fate,189.4,7.1,3.43,4.5,3.8,8.7,0.59,86,K'Sante,178.4,6.8,2.93,4.8,4.1,7.2,0.56,86,Sylas,153.2,6.4,2.72,6.5,4.5,5.8,0.54,63,Smolder,217.8,8.3,3.02,6.0,4.4,7.2,0.67,58,Jax,183.3,7.1,2.51,6.1,4.0,4.0,0.64,33,Janna,25.7,1.1,4.11,1.9,3.7,13.2,0.58,31,Aurora,190.4,7.2,3.92,5.8,3.4,7.7,0.62,29,Ambessa,3.0,2.0,1.0,0.67,Smolder,1.0,1.0,0.0,1.0,Sylas,1.0,1.0,0.0,1.0,Thresh,50,Twisted Fate,38,Sylas,28,Jayce,27,Irelia,27,Bard,25,Yasuo,25,Janna,21,Riven,18,Lux,17,Akali,16,Aatrox,15,Gnar,14,Ezreal,14,Vayne,14,Lee Sin,14
VVS RKT #369,vn,20,13,7,0.65,5.8,5.2,7.1,2.48,0.54,Nidalee,0.67,4,2,2.81,Viego,0.5,2,2,2.33,Taliyah,1.0,2,0,3.27,0.0,0.9,0.1,0.0,0.0,JUNGLE,MID,0.9,0.1,Graves,202.9,7.9,3.08,9.0,5.0,6.3,0.59,208,Nidalee,174.8,7,3.82,7.9,4.1,7.7,0.6,149,Lee Sin,179.2,6.5,3.18,6.9,4.7,8.0,0.47,59,Kha'Zix,193.8,7,3.34,9.9,5.0,6.8,0.49,55,Gragas,175,6.7,3.95,7.3,4.0,8.5,0.71,42,Viego,163,7,2.72,6.0,4.0,5.0,0.34,32,Taliyah,194.5,7.3,3.66,8.4,5.0,10.1,0.72,25,Zyra,2.0,2.0,0.0,1.0,Taliyah,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,Yasuo,46,Graves,30,Nidalee,27,Lee Sin,19,Zed,15,Ezreal,14,Irelia,13,Kai'Sa,11,Kha'Zix,14,Fiora,11,Viego,11,Lucian,10,Akali,10,Caitlyn,10,Jhin,10,,0
DGHEHE #Huy,vn,20,10,10,0.5,7.1,6.3,4.3,1.81,0.44,Irelia,0.36,4,7,1.55,Yone,0.5,2,2,1.3,Galio,1.0,1,0,6.6,0.45,0.0,0.55,0.0,0.0,MID,TOP,0.55,0.45,Sylas,162.6,6.7,2.83,10.7,5.7,5.5,0.69,70,Irelia,219.1,8.8,1.75,9.0,7.2,3.7,0.54,28,Lee Sin,184.4,6.5,3.33,9.9,5.8,9.5,0.55,22,Yasuo,205.3,7.7,1.72,7.8,8.2,6.3,0.4,20,Yone,207.5,8.5,1.77,6.3,6.5,5.2,0.46,13,Viego,187.3,7.4,4.47,10.8,4.0,7.1,0.7,10,Xin Zhao,152.4,6.6,3.18,5.7,4.3,8.1,0.78,9,Irelia,6.0,2.0,4.0,0.33,Yone,2.0,2.0,0.0,1.0,Galio,1.0,1.0,0.0,1.0,Sylas,36,Lee Sin,30,Graves,26,Yasuo,23,Thresh,16,Ezreal,16,Vladimir,14,Nidalee,12,Jax,15,Irelia,15,Syndra,14,Kindred,13,Zed,13,Kai'Sa,12,Pyke,11,Lux,11
Blueberry #sad,vn,20,11,9,0.55,1.9,5.5,15.1,3.09,0.62,Lulu,0.75,9,3,3.75,Yuumi,0.0,0,3,3.21,Soraka,0.5,1,1,4.0,0.0,0.05,0.0,0.0,0.95,SUPPORT,JUNGLE,0.95,0.05,Lulu,25.1,1,4.09,2.0,4.7,17.3,0.66,56,Viego,145.9,5.9,3.58,7.7,4.6,8.9,0.63,27,Hecarim,165.3,6.3,3.43,7.5,5.3,10.8,0.65,26,Taliyah,147,6.3,3.51,8.6,5.2,9.7,0.71,21,Soraka,23.6,1,4.14,0.9,4.4,17.2,0.63,19,Alistar,18.2,0.9,2.61,2.0,5.5,12.3,0.5,6,Nautilus,22.4,0.9,2.71,2.4,7.0,16.6,0.8,5,,,,,,,,,,,,,,,,Yuumi,14,Taliyah,13,Viego,13,Lee Sin,11,Lulu,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
KNgo #2006,vn,20,11,9,0.55,6.9,6.7,7.1,2.09,0.49,Warwick,0.8,4,1,1.55,Aurora,1.0,3,0,5.0,Jax,1.0,2,0,3.0,0.8,0.05,0.15,0.0,0.0,TOP,MID,0.8,0.15,Aurora,189,7.3,2.96,6.2,4.3,6.6,0.58,124,Yone,207.4,8.3,1.94,5.8,5.5,5.0,0.51,100,Jax,178.7,7.3,1.96,6.0,5.2,4.2,0.59,98,Ambessa,194.8,7.6,2.52,6.6,4.9,5.7,0.53,77,Renekton,195.5,8,2.23,5.4,4.8,5.4,0.51,70,Jayce,197.7,7.7,1.61,6.4,6.7,4.4,0.41,41,Garen,204.1,8,2,7.2,5.6,4.0,0.49,37,Warwick,5.0,4.0,1.0,0.8,Aurora,5.0,3.0,2.0,0.6,Viktor,4.0,4.0,0.0,1.0,Lee Sin,22,Jax,18,Renekton,16,Yone,16,Yasuo,15,Aurora,15,Zed,13,Jayce,12,Garen,11,Ambessa,10,Lucian,10,,0,,0,,0,,0,,0
mârTiaMaủcgnồhC #1106,vn,20,15,5,0.75,5.2,3.1,8.0,4.26,0.52,Ashe,0.75,3,1,2.84,Viktor,0.67,2,1,4.33,LeBlanc,0.33,1,2,2.27,0.0,0.0,0.8,0.2,0.0,MID,ADC,0.8,0.2,Sylas,174.8,7.1,3.18,6.7,4.3,7.1,0.72,32,Syndra,199.2,7.7,3.54,6.1,3.9,7.7,0.78,18,Galio,186.6,7,3.67,4.8,4.3,11.1,0.56,18,LeBlanc,193.5,7,3.27,6.1,4.4,8.2,0.47,17,Ahri,163.4,7.8,3.34,3.5,2.7,5.4,0.58,12,Akali,189.2,7.5,4.28,9.9,3.5,5.3,0.64,11,Yone,195.4,7.8,1.75,5.4,6.3,5.6,0.29,7,Ashe,2.0,1.0,1.0,0.5,LeBlanc,1.0,1.0,0.0,1.0,Jayce,1.0,1.0,0.0,1.0,Sylas,52,Graves,34,Akali,31,Zed,24,Ezreal,22,Ryze,22,Lucian,20,Jayce,20,LeBlanc,21,Lee Sin,19,Irelia,14,Rengar,13,Yasuo,13,Syndra,12,Kha'Zix,11,Renekton,10
TiSaD #TiSaD,vn,20,10,10,0.5,5.6,5.8,5.1,1.84,0.41,Gwen,0.7,7,3,2.11,Braum,0.0,0,2,0.86,Aurora,1.0,1,0,0.0,0.7,0.0,0.15,0.05,0.1,TOP,MID,0.7,0.15,Gwen,196.6,7.8,1.84,7.2,6.3,4.3,0.6,334,K'Sante,177.6,7.2,2.04,4.3,5.3,6.5,0.52,42,Yone,202.8,8,1.38,4.1,6.5,4.9,0.63,8,Camille,170.3,6.7,1.61,6.4,7.4,5.5,0.38,8,Maokai,165.5,7,1.73,3.2,6.2,7.5,0.5,6,Rakan,34,1.4,1.09,0.0,6.4,7.0,0.2,5,Aurora,192,7.2,1.51,3.4,7.4,7.8,0.2,5,Gwen,5.0,3.0,2.0,0.6,Aurora,1.0,1.0,0.0,1.0,Gragas,1.0,1.0,0.0,1.0,Gwen,303,Vayne,45,Yasuo,30,Lee Sin,25,Jax,21,Zed,17,Kai'Sa,16,Irelia,15,Sylas,14,Master Yi,14,Yuumi,13,Riven,12,Camille,11,Ezreal,11,Nidalee,11,Nasus,10
Lâm Triều Anh #1607,vn,20,12,7,0.63,5.1,3.4,7.7,3.76,0.49,Syndra,0.83,5,1,4.69,Zoe,0.5,1,1,6.0,Ahri,0.5,1,1,4.43,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Zoe,173.7,6.7,4.09,7.8,3.8,7.6,0.58,193,Hwei,132.7,5.2,3.62,4.5,4.1,10.2,0.55,65,Ahri,203.9,7.6,2.94,6.5,4.3,6.2,0.44,62,Syndra,199.8,7.9,3.12,6.1,3.9,5.9,0.64,61,Janna,23.5,0.8,4.21,2.3,4.5,16.6,0.55,20,Lulu,24.1,0.9,3.48,1.4,4.2,13.1,0.26,19,Karma,43.9,1.8,3.22,2.4,4.5,12.0,0.41,17,Zoe,1.0,1.0,0.0,1.0,Corki,1.0,1.0,0.0,1.0,Jayce,1.0,0.0,1.0,0.0,Zoe,96,Lux,47,Jayce,25,Ahri,19,Syndra,19,Janna,17,Hwei,16,Gragas,13,LeBlanc,15,Orianna,13,Karma,12,Riven,10,,0,,0,,0,,0
